track_key,song,artist,entry_date,exit_date,entry_position,best_position,exit_position,observations,entry_popularity,peak_popularity,exit_popularity,album_type,total_tracks,is_explicit,duration_min,calendar_days,days_on_playlist,continuity,continuity_percentage,peak_date,peak_position_check,time_to_peak_days,rank_slope,popularity_slope,rank_improvement,rank_change_entry_to_exit,rank_movement,popularity_change,popularity_growth_percentage,lifecycle_stage,retention_stability_index,entry_age_days,content_maturity,retention_segment,entry_strength,opportunity_segment,marketing_intensity,playlist_recommendation
mis tías | juanjo bona,Mis Tías,Juanjo Bona,2025-07-21,2025-07-23,44,44,47,2,58,62,62,single,1,False,2.64,3,3,0.6666666666666666,66.66666666666666,2025-07-21,44,0,2.999999999999995,3.99999999999999,0,3,Declining,4,6.896551724137931,New Entry,16.67,429,Established,Short Retention,Weak Entry,Low Priority,Low,Monitor Exit Risk
modelito | mora,MODELITO,Mora,2024-09-09,2025-06-17,50,4,42,279,80,85,72,album,14,True,3.174933333333333,282,282,0.9893617021276596,98.93617021276596,2024-11-12,4,64,0.12125838499707148,-0.025546751538861014,46,-8,Stable,-8,-10.0,Peak Phase,88.24,114,Mature,High Retention,Weak Entry,Star Content,Very High,Maintain Strong Playlist Support
mojabi ghost | tainy,MOJABI GHOST,Tainy,2024-07-02,2024-08-03,6,6,50,33,78,94,93,album,19,True,3.86885,33,33,1.0,100.0,2024-07-02,6,0,1.232620320855615,0.32185828877005296,0,44,Declining,15,19.230769230769234,Decline Phase,44.79,45,Developing,Long Retention,Strong Entry,Star Content,Very High,Maintain Current Support
monaco | bad bunny,MONACO,Bad Bunny,2024-10-14,2025-01-12,1,1,50,78,0,98,95,album,22,True,4.453233333333333,91,91,0.8571428571428571,85.71428571428571,2024-10-14,1,0,0.7413978426636654,0.10647580267833467,0,49,Stable,95,,Peak Phase,49.22,149,Mature,High Retention,Strong Entry,Hidden Opportunity,High,Maintain Strong Playlist Support
mr. moondial | quevedo,MR. MOONDIAL,Quevedo,2025-11-24,2025-11-27,6,5,5,4,63,70,70,album,18,False,2.7627,4,4,1.0,100.0,2025-11-25,5,1,-0.19999999999999962,2.199999999999993,1,-1,Stable,7,11.11111111111111,New Entry,83.33,555,Established,Short Retention,Strong Entry,Low Priority,Low,Increase Playlist Exposure
mr. october | bad bunny,MR. OCTOBER,Bad Bunny,2024-10-14,2024-10-21,7,7,46,8,0,88,88,album,22,True,3.1543,8,8,1.0,100.0,2024-10-14,7,0,5.4642857142857135,7.9166666666666625,0,39,Declining,88,,Decline Phase,15.47,149,Mature,Moderate Retention,Strong Entry,Low Priority,Low,Maintain Current Support
my love | de la ghetto & quevedo,My Love,De La Ghetto & Quevedo,2024-06-04,2024-07-01,42,36,49,27,60,78,78,single,1,False,3.5687166666666665,28,28,0.9642857142857143,96.42857142857143,2024-06-15,36,11,0.06349206349206339,0.5244200244200249,6,7,Stable,18,30.0,Mature Phase,90.67,17,Fresh,Long Retention,Weak Entry,Hidden Opportunity,High,Increase Playlist Exposure
m€ntiras | cruz cafuné,m€ntiras,Cruz Cafuné,2025-07-21,2025-07-21,43,43,43,1,54,54,54,single,6,True,2.530683333333333,1,1,1.0,100.0,2025-07-21,43,0,0.0,0.0,0,0,Stable,0,0.0,New Entry,100.0,429,Established,Short Retention,Weak Entry,Low Priority,Low,Monitor Exit Risk
nadie sabe | bad bunny,NADIE SABE,Bad Bunny,2024-10-14,2024-10-28,3,3,46,15,0,89,89,album,22,True,6.317633333333333,15,15,1.0,100.0,2024-10-14,3,0,3.339285714285714,2.6178571428571447,0,43,Declining,89,,Decline Phase,23.05,149,Mature,Moderate Retention,Strong Entry,Hidden Opportunity,High,Maintain Current Support
nana del hilo rojo | saiko,NANA DEL HILO ROJO,SAIKO,2025-04-28,2025-05-02,16,16,47,5,61,68,68,album,16,False,2.73155,5,5,1.0,100.0,2025-04-28,16,0,6.799999999999998,1.7999999999999934,0,31,Declining,7,11.475409836065573,New Entry,12.82,345,Established,Moderate Retention,Moderate Entry,Low Priority,Low,Maintain Current Support
